,movie_id,original_language,status,title,genres,keywords,overview,cast,crew
4695,37985,en,Released,The Trials Of Darryl Hunt,['Documentary'],['womandirector'],"""The Trials of Darryl Hunt"" is a feature documentary about a brutal rape/murder case and a wrongly convicted man, Darryl Hunt, who spent nearly twenty years in prison for a crime he did not commit. Both a social justice story and a personally driven narrative, the film chronicles this capital case from 1984 through 2004. With exclusive footage from two decades, the film frames the judicial and emotional response to a chilling crime - and the implications that reverberate from Hunt's conviction - against a backdrop of class and racial bias in the South and in the American criminal justice system.",[],['Ricki Stern']
4696,25786,en,Released,Samantha: An American Girl Holiday,"['Drama', 'Family']",[],"Kindhearted Samantha Parkington's world starts to change the day Nellie O'Malley walks into her life. Nellie, her father, and her two little sisters have moved in next door to be servants for the Ryland family. Though they come from completely different backgrounds, Samantha and Nellie become fast friends. The girls turn to each other in happiness and sorrow, adventure and danger.","['Mia Farrow', 'AnnaSophia Robb', 'Olivia Ballantyne']",['Nadia Tass']
4697,36549,en,Released,Yesterday Was a Lie,"['Drama', 'Mystery', 'ScienceFiction', 'Thriller']",['independentfilm'],"Hoyle a girl with a sharp mind and a weakness for bourbon -- finds herself on the trail of a reclusive genius. But her work takes a series of unforeseen twists as events around her grow increasingly fragmented... disconnected... surreal. With an ethereal lounge singer and her loyal partner as her only allies, Hoyle is plunged into a dark world of intrigue and earth-shattering cosmological secrets. Haunted by an ever-present shadow whom she is destined to face, Hoyle discovers that the most powerful force in the universe -- the power to bend reality, the power to know the truth -- lies within the depths of the human heart.","['Chase Masterson', 'John Newton', 'Kipleigh Brown']",['James Kerwin']
4698,361398,en,Released,Theresa Is a Mother,"['Music', 'Comedy', 'Drama']",[],"Singer/songwriter and single mother Theresa McDermott has finally hit the end of the line in NYC. Unable to make ends meet, she is forced to pack up her life and her 3 girls and move back to the small town and parents she ran from a decade ago. Teresa needs a job, her parents need their space and a family tragedy that was never dealt with from years past needs closure. Old wounds, unattainable dreams and a few other things expose themselves as a fractured family works to become whole and a single mom, a responsible mother.","['Edie McClurg', 'C. Fraser Press', 'Richard Poe']",['Darren Press']
4699,289180,en,Released,H.,"['Thriller', 'Drama', 'ScienceFiction']",['womandirector'],"H. is a modern interpretation of a classic Greek tragedy in which two women, each named Helen, live out their mirrored lives of one another in the town of Troy, NY.  The first Helen is in her 60s, lives with her husband Roy, and takes care of a small, extremely lifelike baby doll called a “Reborn Doll,” which she cares for as a living baby.  The second Helen is in her 30s, has a successful art career with her partner Alex, and is four months pregnant.  One night, something falls out of the sky and explodes over the town. In the aftermath of this event, bizarre and unexplainable things begin to happen.  Many people in the town go missing—Helen’s husband being one of them—and unnatural cloud formations begin appearing in the sky.  Meanwhile, the two Helens find themselves, and their lives spinning out of control.","['Robin Bartlett', 'Rebecca Dayan', 'Will Janowitz']",['Rania Attieh']
4700,288927,en,Released,Archaeology of a Woman,['Drama'],['womandirector'],A woman's dementia uncovers secrets of a 30-year-old crime as her daughter struggles to deal with the fallout,"['Sally Kirkland', 'Victoria Clark', 'James Murtaugh']",['Sharon Greytak']
4701,21334,fa,Released,Children of Heaven,"['Drama', 'Comedy', 'Family']","['brothersisterrelationship', 'class', 'footrace']","Zohre's shoes are gone; her older brother Ali lost them. They are poor, there are no shoes for Zohre until they come up with an idea: they will share one pair of shoes, Ali's. School awaits...","['Mohammad Amir Naji', 'Amir Farrokh Hashemian', 'Bahare Seddiqi']",['Majid Majidi']
4702,79120,en,Released,Weekend,"['Drama', 'Romance']","['gay', 'greatbritain', 'one-nightstand', 'independentfilm', 'gayrelationship']","After a drunken house party with his straight mates, Russell heads out to a gay club. Just before closing time he picks up Glen but what's expected to be just a one-night stand becomes something else, something special.","['Tom Cullen', 'Chris New', 'Jonathan Race']",['Andrew Haigh']
4703,27995,en,Released,She's Gotta Have It,"['Comedy', 'Romance']","['independentfilm', 'lesbian']","The story of Nola Darling's simultaneous sexual relationships with three different men is told by her and by her partners and other friends. All three men wanted her to commit solely to them; Nola resists being ""owned"" by a single partner.","['Tracy Camilla Johns', 'Tommy Redmond Hicks', 'John Canada Terrell']",['Spike Lee']
4704,253290,en,Released,Butterfly Girl,['Documentary'],['womandirector'],"Abbie came of age in honky tonks, defying her life threatening disease, but all the while longing for an identity of her own. Now that she is 18, how much is she willing to sacrifice for her independence?",[],['Cary Bell']
4705,344466,ro,Released,The World Is Mine,['Drama'],[],"Larisa is 16 and lives in a city by the sea. It's a small city, where gossip and news spread fast. It's a city where your image and influence, ""manelele"", money and power are all that matters. And Larisa… wants it all. And even if she doesn't have it, she fights for it. Larisa believes in herself. She knows that she deserves better. She is convinced that it's worth doing everything it takes to fulfill her dreams. And for her courage and recklessness - we love her.","['Ana Maria Guran', 'Iulia Ciochina', 'Oana Rusu']",['Nicolae Constantin Tanase']
4706,55420,en,Released,Another Earth,"['Drama', 'ScienceFiction']","['earth', 'tragedy', 'janitor', 'planet', 'duplicate', 'cosmology', 'ego', 'solarsystem']","On the night of the discovery of a duplicate Earth in the Solar system, an ambitious young student and an accomplished composer cross paths in a tragic accident.","['William Mapother', 'Brit Marling', 'Matthew-Lee Erlbach']",['Mike Cahill']
4707,5822,en,Released,Sweet Sweetback's Baadasssss Song,"['Action', 'Drama', 'Romance']","['mexico', 'blackpeople', 'pimp', 'antihero', 'blackpanthers', 'blackpanther', 'blaxploitation', 'unsimulatedsex', 'losangeles']","After saving a Black Panther from some racist cops, a black male prostitute goes on the run from ""the man"" with the help of the ghetto community and some disillusioned Hells Angels.","['Simon Chuckster', 'Melvin Van Peebles', 'Hubert Scales']",['Melvin Van Peebles']
4708,408429,en,Released,Perfect Cowboy,['Drama'],[],"Two gay fathers of a straight country western singers, all living in a rural community and playing music together. Jimmy Poole gets out of prison and kicks his step-son Mark out of the family's band.","['Ken Roht', 'Jeffrey Watkins', 'William Nicol']",['Ken Roht']
4709,39141,en,Released,Tadpole,"['Comedy', 'Drama', 'Romance']",['independentfilm'],"Beautiful, sophisticated women are all over Oscar Grubman. He is sensitive and compassionate, speaks French fluently, is passionate about Voltaire, and thinks the feature that tells the most about a woman is her hands. On the train home from Chauncey Academy for the Thanksgiving weekend, Oscar confides in his best friend that he has plans for this vacation--he will win the heart of his true love. But there is one major problem--Oscar's true love is his stepmother Eve. Oscar is certain that he could be a better mate to Eve than his work-obsessed father. He fails to win Eve's heart and is consequently dejected. Oscar's path to his true love is further crossed by Diane, Eve's best friend who, one night while wearing Eve's borrowed perfumed scarf, offers him temporary comfort in an unconventional tryst. For Diane, Oscar fills a void in her life. For Oscar, Diane is somewhat of a distraction, as his continued pursuit of Eve leads to an unexpected resolution.","['Aaron Stanford', 'Kate Mara', 'Bebe Neuwirth']",['Gary Winick']
4710,5723,en,Released,Once,"['Drama', 'Music', 'Romance']","['rockandroll', 'pop', 'irland', 'musicstyle', ""loveofone'slife"", 'fascination', 'musiclover', 'song', 'lovers', 'dublin', 'tomakemusic', 'music', 'musicinstrument', 'tenderness', 'pianist', 'lovesickness', 'musicband']","A vacuum repairman moonlights as a street musician and hopes for his big break. One day a Czech immigrant, who earns a living selling flowers, approaches him with the news that she is also an aspiring singer-songwriter. The pair decide to collaborate, and the songs that they compose reflect the story of their blossoming love.","['Glen Hansard', 'Markéta Irglová', 'Hugh Walsh']",['John Carney']
4711,28666,en,Released,The Woman Chaser,['Drama'],"['charleswilleford', 'usedcarsalesman']",A 1950s used-car salesman (Patrick Warburton) wants to make a low-budget film about a trucker who accidentally runs down a child.,"['Patrick Warburton', 'Eugene Roche', 'Ron Morgan']",['Robinson Devor']
4712,30979,en,Released,The Horse Boy,['Documentary'],"['autism', 'independentfilm']","Filmmaker Michel Orion Scott captures a magical journey into a little-known world, in a documentary which chronicles Rupert Isaacson and Kristin Neff's personal odyssey to make sense of their child's autism, and find healing for him and themselves in the unlikeliest of places.","['Simon Baron-Cohen', 'Temple Grandin', 'Roy Richard Grinker']",['Michel O. Scott']
4713,50497,en,Released,When the Lights Went Out,"['Thriller', 'Drama', 'Horror']","['newspaper', 'exorcism', 'poltergeist', 'priest', 'haunting', 'reporter', 'spirit', 'britain', 'fatherdaughterrelationship', 'seance', 'catholicpriest', 'coalshed']","Yorkshire, 1974, the Maynard family moves into their dream house. It's a dream that quickly descends into a panic stricken nightmare as the family discovers a horrifying truth, a truth that will make the history books. The house is already occupied by the most violent poltergeist ever documented, a poltergeist that will tear you from your bed as you sleep and drag you helplessly into the darkness.","['Kate Ashfield', 'Jo Hartley', 'Martin Compston']",['Pat Holden']
4714,354624,en,Released,Heroes of Dirt,"['Action', 'Drama']",['bmx'],"Passionate BMX dirt jumper, Phin Cooper, wants nothing in life but to attain fame in his sport. After missing a competition when he lands in jail for unpaid citations, he is court-ordered for community service and reluctantly mentors one of the toughest boys, Blue Espinosa. As Phin leads the troubled teen on exciting adventures of riding dirt trails, big jumps and cityscapes, Blue becomes more than an obligation - an unlikely friend whose secret world of drug trafficking threatens Phin's ultimate dream. Featuring some of the best stunts in dirt jumping by legendary pros and hardcore locals, Heroes of Dirt is more than adrenaline rush. It embarks on an unforgettable journey into real significance, and the price it takes to get there.","['Joel Moody', 'William Martinez', 'Vivienne VanHorn']",['Eric Bugbee']
